Cost,ChargingPoints,PayAtLocation,MembershipRequired,AccessKeyRequired,IsOperational,Latitude,Longitude,Operator,ConnectionType,PowerOutput,CurrentType,ChargingPoints_Flag,LastStatusUpdate,StatusDescription,DisabledAccess,24HourAccess,SecurityCameras,EmergencyButton,LightingLevel,PopulationDensity,Nearby_Cafes,Distance_To_Nearest_Cafes,Nearby_Restaurants,Distance_To_Nearest_Restaurants,Nearby_FastFood,Distance_To_Nearest_FastFood,Nearby_ShoppingCenters,Distance_To_Nearest_ShoppingCenters,Nearby_ConvenienceStores,Distance_To_Nearest_ConvenienceStores,Nearby_Supermarkets,Distance_To_Nearest_Supermarkets,Nearby_Pharmacies,Distance_To_Nearest_Pharmacies,Nearby_Banks,Distance_To_Nearest_Banks,Nearby_Gyms,Distance_To_Nearest_Gyms,Nearby_Parks,Distance_To_Nearest_Parks,PublicTransportStops,DistanceToHospital,DistanceToPoliceStation,DistanceToHighway,PeakHours,AvgChargingDuration,DailyUtilizationRate,LastMaintenanceDate,UptimePercentage,MaintenanceFrequencyDays,FaultsLast30Days,AvgRepairTimeHours,PaymentMethods,BasePrice,PeakPriceMultiplier,MinimumChargingFee,MembershipDiscountAvailable,MembershipDiscountPercentage,RenewableEnergyPercentage,CO2OffsetKg,SolarPanelsInstalled,BatteryStorageKWh
Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.8125596,144.9695662,Secure Parking,Unknown,,Unknown,0,2024-12-04 10:38:04.604678,Under Maintenance,True,True,True,False,High,17107.612095330154,19,278,31,130,15,253,5,217,15,222,3,64,4,197,4,58,6,197,2,203,14,2.591793956951869,1.8654779058964361,2.540189779693211,"07:00-09:00, 17:00-19:00",30.193275482669648,0.7993559860215026,2023-01-09 17:27:34.736842105,97.01865563933549,67,2,29.474763373888795,Mobile App,0.35950116625201134,1.4632335833905938,1.8212978915056353,True,14.520796110155722,93.36954506544899,5.7596700049908565,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.813368,144.9681379,QT,Unknown,,Unknown,1,2024-12-03 10:38:04.604678,Temporary Offline,True,True,True,False,Medium,18559.390134006953,26,220,26,53,11,271,2,143,6,224,3,169,8,130,4,142,6,52,3,188,14,1.955384123894253,3.2664226477043945,0.3820425378920059,"08:00-10:00, 16:00-18:00",53.97158603430245,0.6510664366204914,2023-01-09 22:34:06.315789473,96.58689004790858,39,0,3.2765793596449098,Mobile App,0.4167739674079995,1.3526205358423216,1.3638617682793015,False,0.0,91.9084547616469,4.28979615615242,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.6490505,145.6858267,Unknown,Type 2 (Socket Only),,Unknown,1,2024-12-04 10:38:04.604678,Under Maintenance,True,True,True,False,High,3532.1622588896057,6,326,3,272,4,536,1,586,4,662,2,720,2,801,0,711,0,882,1,635,2,3.9880019435492864,2.2637032598120963,0.5776879417331292,"07:00-09:00, 17:00-19:00",85.47277723061313,0.365420466145932,2023-01-10 03:40:37.894736842,95.3988887818143,68,1,11.148033461949396,RFID Card,0.3591914787428645,1.4215801404617596,1.5618067436179195,False,0.0,99.4453663126865,2.051050787002774,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9430275,145.1184356,Unknown,Unknown,,Unknown,1,2024-11-30 10:38:04.604678,Under Maintenance,True,True,True,False,High,4007.944695587334,6,604,9,243,2,990,0,189,3,428,2,216,2,695,0,690,0,961,2,105,1,4.11818749493584,2.004138223707032,1.034845672074818,"08:00-10:00, 16:00-18:00",45.45142124372198,0.3874085564368083,2023-01-10 08:47:09.473684210,96.64812574291865,84,2,12.923131613218855,All,0.4420006683488946,1.409902082852196,1.838928786969436,True,13.607235653197364,56.42913824152016,2.782374948204352,False,0.0
Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.0870252,145.279579,Evie Networks,CHAdeMO,,Unknown,0,2024-12-04 10:38:04.604678,Scheduled Maintenance,True,True,False,True,Medium,5881.644365002538,2,263,7,387,2,885,2,987,4,680,0,881,1,312,1,651,2,479,2,731,2,3.840517608655588,1.6526481359237906,0.1381062726146927,"07:00-09:00, 17:00-19:00",38.66550246630048,0.5887746768879049,2023-01-10 13:53:41.052631579,94.6773461737366,89,0,23.948664673900236,RFID Card,0.33998368633008025,1.4792596007040828,0.8082369784634809,True,15.679114216008818,81.64961730765565,3.2733580961905537,False,0.0
Unknown,2,Unknown,Unknown,Unknown,Unknown,-28.636313,153.553519,NRMA,CHAdeMO,,Unknown,0,2024-11-30 10:38:04.604678,Under Maintenance,True,True,True,True,High,6489.857642765525,2,321,4,620,2,360,0,663,3,860,0,996,2,722,3,719,0,691,3,170,4,3.2964603464451394,3.9908352131971427,0.5195971499133558,"07:00-09:00, 17:00-19:00",49.68520098225574,0.49544064055855896,2023-01-10 19:00:12.631578947,98.27024607182416,87,2,9.277128209137167,All,0.40184046992670586,1.3448910496181607,1.7182753429418796,False,0.0,68.4034438041823,3.802651024095567,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8188089,144.9426093,Unknown,Unknown,,Unknown,1,2024-11-28 10:38:04.604678,Scheduled Maintenance,True,True,True,False,High,5484.893983754745,4,800,7,971,2,450,1,449,4,524,1,532,1,868,0,386,1,653,1,126,3,4.47805559942523,1.0481367934284618,1.5087248406746745,"07:00-09:00, 17:00-19:00",50.02952612308345,0.6929801639439217,2023-01-11 00:06:44.210526315,97.60768491457583,58,1,44.26650771450463,RFID Card,0.340302398948547,1.4503538340831788,1.3240512303218124,True,19.036982140154745,73.55875158394105,3.66890765048981,False,0.0
Unknown,2,Unknown,Unknown,Unknown,Unknown,-35.7175328,147.317755,NRMA,CHAdeMO,,Unknown,0,2024-11-28 10:38:04.604678,Temporary Offline,False,False,False,True,High,3551.0079755888223,8,829,7,304,1,366,0,215,1,658,0,541,2,263,3,756,2,418,0,184,2,4.874390478217961,0.7035383085915419,1.2880485185901447,"08:00-10:00, 17:00-19:00",79.80300229457998,0.5093767503635199,2023-01-11 05:13:15.789473684,97.88946486092593,69,1,28.241462458869922,Credit Card,0.40193874304047406,1.2355883311904126,0.17783701898865,True,17.641912774289764,86.79041272150951,4.3946653338696935,False,0.0
Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.7965055,151.1833566,EVLink,Unknown,,Unknown,0,2024-12-03 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,7808.417192881484,6,780,9,442,1,705,2,961,3,919,0,165,2,444,2,925,2,463,3,400,1,0.6111392243977438,2.670167060815607,2.480967499144373,"08:00-10:00, 17:00-19:00",83.2812836129602,0.6235706482665575,2023-01-11 10:19:47.368421052,92.47819204987248,52,2,8.535359050974588,Credit Card,0.39717618239652613,1.3098726681893287,1.851690769027038,True,17.720181108489548,54.849896420845596,3.6797190888942852,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.0283814,146.8959075,Unknown,Unknown,,Unknown,1,2024-12-02 10:38:04.604678,Temporary Offline,True,True,True,True,Medium,6470.560861649934,3,213,10,538,2,104,0,699,2,347,2,562,2,376,3,836,0,594,3,190,2,3.861185008615239,2.2088492325784856,2.97817811554901,"07:00-09:00, 17:00-19:00",55.86149106592957,0.6459228081559861,2023-01-11 15:26:18.947368421,96.04453626613389,83,0,32.87060130532211,All,0.3312781015707396,1.3038131354293638,1.0530921497857586,True,18.9181839674318,41.1329065066622,4.779783689597048,True,129.1578255945024
Unknown,2,Unknown,Unknown,Unknown,Unknown,-26.4170901,152.9114294,Yurika,"Type 2 (Socket Only), CHAdeMO",,Unknown,0,2024-12-03 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,4522.9280559491235,5,419,8,305,2,753,2,661,2,217,2,814,2,281,3,846,1,493,3,193,1,4.7033989986217035,3.2440953728950706,1.57520006496065,"08:00-10:00, 16:00-18:00",54.76280921350836,0.40503065322421405,2023-01-11 20:32:50.526315789,96.27250090482391,75,0,23.16282576738069,RFID Card,0.33832726816329617,1.3822370258945513,0.33240290439896625,True,10.127885170552709,67.82731946791286,2.4290958837080896,True,126.66069777524876
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8098361,144.9692983,Unknown,Unknown,,Unknown,0,2024-12-04 10:38:04.604678,Scheduled Maintenance,False,False,True,True,High,7027.883399654104,7,660,8,260,4,808,1,351,1,289,2,490,2,336,1,728,0,592,0,304,4,4.379139839763502,0.6189123855447626,2.912639252451934,"08:00-10:00, 17:00-19:00",75.74088074610323,0.40354212769950376,2023-01-12 01:39:22.105263158,92.94309244799253,53,1,2.357803905415119,Mobile App,0.4373680441233047,1.420765953884369,0.7749043956525161,True,15.41100470122412,65.60659742374892,2.8079825047032507,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8101221,144.970523,Secure Parking,Unknown,,Unknown,1,2024-12-01 10:38:04.604678,Under Maintenance,True,False,True,True,Low,4543.0013380360415,6,318,7,481,2,347,0,270,1,792,1,517,3,318,2,676,1,778,1,387,1,2.8692788603226025,3.5635866339723754,0.21632134569490943,"08:00-10:00, 17:00-19:00",87.78692940009218,0.38292648852391276,2023-01-12 06:45:53.684210526,92.35239271999886,30,1,28.80189263898074,RFID Card,0.3531113954530555,1.2834874581863243,1.8839785878796498,True,12.264163057555447,33.85588694192445,2.6750873428159054,True,71.93478244770898
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8055148,144.9633222,Arrow on Swanston,Unknown,,Unknown,1,2024-12-01 10:38:04.604678,Under Maintenance,True,True,True,True,High,6230.258620765291,6,555,6,848,3,873,0,960,1,581,0,203,2,440,0,673,0,477,0,353,3,4.1247396049891485,3.599294661553643,1.493619877466264,"07:00-09:00, 17:00-19:00",68.83862088777937,0.3221955468606633,2023-01-12 11:52:25.263157894,92.63839832409246,80,2,11.897815112745135,Credit Card,0.3348956192486972,1.4840198504366529,1.7515573586574977,True,12.82484988535112,65.6692788566873,2.9136221296854568,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8022448,144.9669687,Unknown,Unknown,,Unknown,1,2024-11-28 10:38:04.604678,Temporary Offline,True,False,True,True,Medium,5986.358614435385,3,406,5,158,4,832,0,595,4,547,1,373,3,927,2,280,2,204,1,392,1,3.341806214934651,1.7189747222894103,2.736374621285915,"07:00-09:00, 16:00-18:00",62.13290949947489,0.6801157040093876,2023-01-12 16:58:56.842105263,99.63798011456062,78,0,44.13889660486754,Mobile App,0.32607216554361435,1.4539225610643558,0.8802041170002788,True,10.393701784220545,79.42639009364471,6.621616478951984,False,0.0
Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.8044709,144.9733535,Melbourne Museum,Unknown,,Unknown,0,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Low,5858.396768475668,8,892,10,803,3,248,1,749,4,234,2,232,2,594,3,555,2,760,0,283,2,2.836535521136768,3.3233329216147536,0.537090519322797,"08:00-10:00, 16:00-18:00",66.53307805607112,0.6067397665092564,2023-01-12 22:05:28.421052631,99.89882506839167,43,1,23.37802774045812,Mobile App,0.4425205814715456,1.438962734599103,0.9594811042864626,True,19.17277582295005,84.28688364274424,4.310741038745393,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8014314,144.9427005,Jet Charge,Unknown,,Unknown,0,2024-12-04 10:38:04.604678,Under Maintenance,True,False,True,True,Medium,4959.018160544171,7,372,3,748,2,677,0,784,3,630,1,719,2,532,3,858,2,175,1,327,2,3.437913425962216,0.5404304093200071,1.298293425929149,"08:00-10:00, 17:00-19:00",31.79465694645035,0.5492010088292861,2023-01-13 03:12:00.000000000,97.25647780731403,71,0,17.27946049984092,RFID Card,0.32601837309714105,1.2713176120245449,1.3432601464743446,True,11.022633511750016,45.165613225034654,3.6691154276758233,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.812617,144.939222,The District Docklands,Unknown,,Unknown,0,2024-12-02 10:38:04.604678,Temporary Offline,True,False,True,False,High,4588.78903154875,3,886,4,769,4,250,1,749,2,313,0,188,1,185,2,345,0,306,1,742,1,1.9980674135866736,3.8029652552755904,0.5294691597688583,"07:00-09:00, 17:00-19:00",43.668613329061145,0.45441796176988863,2023-01-13 08:18:31.578947368,98.99539937213537,55,1,43.24100327208804,RFID Card,0.426488861723968,1.3257015870953464,0.36561534188098066,True,14.414954815579733,34.495706839216666,3.2216401743932197,True,130.54615348495358
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8129804,144.9370084,The District Docklands,Unknown,,Unknown,1,2024-11-28 10:38:04.604678,Scheduled Maintenance,False,False,True,True,High,4424.754294936112,4,889,3,452,2,653,2,914,1,905,1,165,2,416,1,844,1,817,0,893,2,3.6731831959044774,3.8372985732891585,0.6944499118275531,"08:00-10:00, 17:00-19:00",82.78016455392324,0.6545202911975472,2023-01-13 13:25:03.157894736,98.56775133381993,57,0,44.27601328556385,Mobile App,0.3642174261776034,1.4739829243382176,1.2309777166299218,True,10.058438400537488,56.41793591539053,4.208162669047981,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8100036,144.9509974,Flagstaff City Inn,Unknown,,Unknown,1,2024-12-02 10:38:04.604678,Under Maintenance,False,False,True,True,Medium,17828.427309883387,29,211,26,213,8,298,3,69,6,163,2,209,6,103,5,103,5,143,4,131,6,2.6446332270612207,3.152817621301814,2.4375691773492645,"08:00-10:00, 17:00-19:00",80.71112513380976,0.8066838330582263,2023-01-13 18:31:34.736842105,92.06814804990958,49,0,9.933296954375933,All,0.3352824524599215,1.4646541394347887,0.5721057047852072,True,19.50482812755155,43.10536057184001,4.12854578692707,True,83.18680188219084
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8319526,144.9607646,Unknown,Unknown,,Unknown,1,2024-11-28 10:38:04.604678,Scheduled Maintenance,True,True,True,True,High,5516.013743128887,4,166,5,164,4,573,1,676,4,310,1,720,2,307,1,536,1,483,2,857,2,1.1533081118447117,1.8656642201620663,1.7203129270453124,"07:00-09:00, 17:00-19:00",81.46847210835926,0.42037708987245753,2023-01-13 23:38:06.315789473,93.52878317734022,65,2,26.282051576036206,Mobile App,0.3658350495282416,1.2812659484143702,0.4908766174997945,True,16.709535263726707,61.72761737192373,2.903142555356753,True,160.4518166939942
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8322063,144.9692208,Unknown,Unknown,,Unknown,1,2024-12-02 10:38:04.604678,Temporary Offline,True,False,True,True,High,6804.876226213057,4,810,7,683,1,881,0,485,1,647,1,428,1,361,3,276,0,464,1,586,4,4.774077625048558,0.9811887415985274,0.8991722508340309,"08:00-10:00, 17:00-19:00",43.64675263191459,0.5816489131185841,2023-01-14 04:44:37.894736842,92.37611126532242,56,0,21.372341548602645,Credit Card,0.3876567887800597,1.3583373691637033,0.21677149562515474,False,0.0,72.17136370550614,3.499730624218127,True,166.1575805228709
Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2998125,145.1705033,Unknown,Unknown,,Unknown,1,2024-12-04 10:38:04.604678,Under Maintenance,True,False,True,True,Medium,5649.062738578835,3,227,7,758,2,154,2,959,4,951,2,346,2,363,0,451,1,786,2,847,2,4.426404478086908,2.5179049449234467,0.8412079576906532,"07:00-09:00, 17:00-19:00",76.96666187073296,0.40178092174926555,2023-01-14 09:51:09.473684210,98.15939747669053,73,2,18.956422153012625,All,0.3210252267016549,1.4016611005970392,1.0106522001401301,True,18.22757139679326,39.581223260078914,3.0443537081610392,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-30.9786335,150.2519137,NRMA,Unknown,,Unknown,1,2024-12-02 10:38:04.604678,Under Maintenance,True,True,True,False,High,2574.0872177751767,5,690,6,215,5,411,1,914,1,975,0,309,2,587,0,426,1,782,0,594,1,1.4086362653860203,3.938461723169989,0.6220204989294036,"08:00-10:00, 17:00-19:00",57.770965206823554,0.5576567796309354,2023-01-14 14:57:41.052631579,92.74371401049325,34,0,16.12365584957658,All,0.3860863156795844,1.3297996562971803,1.3214906794447798,True,14.871401337127528,67.76545967794479,3.748630743769053,True,57.25232800101686
Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2661166,144.5220013,Geelong Regional Libraries,Unknown,,Unknown,1,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,False,True,True,High,7032.855339591155,6,787,7,125,4,426,2,339,2,832,2,554,2,253,3,409,2,185,2,977,4,3.4193633643229635,0.3793582434337002,1.9125452854459237,"07:00-09:00, 16:00-18:00",62.40252207705546,0.3097594364750023,2023-01-14 20:04:12.631578947,94.26732039106774,34,2,44.91523681260213,RFID Card,0.3773128107173904,1.3003755099980256,0.2158184465416595,True,12.094082204051533,64.7670357956177,2.8651565592809427,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.184512,146.2375699,Chargefox,Unknown,,Unknown,1,2024-12-03 10:38:04.604678,Under Maintenance,True,True,True,True,Low,3147.93679337785,2,556,10,622,4,210,2,802,4,826,0,233,1,201,1,115,1,780,2,563,1,2.6336266487563345,2.7759891642730503,2.168193858629399,"07:00-09:00, 16:00-18:00",68.1696939742504,0.6837768132085027,2023-01-15 01:10:44.210526315,95.16924553611805,41,2,17.181026124306197,Credit Card,0.408258515848158,1.4379786303850426,1.5927177428287023,False,0.0,60.565412539653664,3.9824967035232803,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.18882,142.162711,NRMA,CHAdeMO,,Unknown,1,2024-12-02 10:38:04.604678,Scheduled Maintenance,True,True,True,True,Low,7855.923574534644,4,774,3,304,1,813,0,581,4,520,1,487,3,167,1,763,1,319,0,518,1,2.283476984273336,2.083931967197783,2.743672794448902,"07:00-09:00, 17:00-19:00",77.58091344851711,0.460761405717322,2023-01-15 06:17:15.789473684,96.07417713993684,37,2,36.8935886335656,All,0.3349486393242572,1.2614141893275823,1.9192644087966162,False,0.0,73.87180940601282,3.1082466202861347,False,0.0
Unknown,22,Unknown,Unknown,Unknown,Unknown,-32.9291638,151.7720103,Chargefox,Unknown,,Unknown,0,2024-11-28 10:38:04.604678,Scheduled Maintenance,True,False,True,True,High,7341.593073703202,3,366,10,167,4,681,1,669,2,674,1,985,1,159,1,951,0,484,1,820,3,2.875733597005153,3.2086972774261837,2.505885009068283,"07:00-09:00, 17:00-19:00",71.93508571538416,0.6712443871052225,2023-01-15 11:23:47.368421052,96.79602699866899,72,1,43.265959624388465,Credit Card,0.4490575206608506,1.4588699588912977,1.0123521514265705,True,16.26206409016319,50.39526825330721,6.306459541627025,True,55.84927268467171
Unknown,22,Unknown,Unknown,Unknown,Unknown,-33.8763052,151.1778386,Chargefox,Unknown,,Unknown,0,2024-11-30 10:38:04.604678,Scheduled Maintenance,True,True,True,False,Medium,2299.890353073913,4,618,10,926,2,251,1,981,2,444,1,668,1,362,1,219,2,383,0,602,1,2.1508325541025934,1.7070138749201393,2.696138545793083,"07:00-09:00, 17:00-19:00",66.78883586310997,0.43325243849103046,2023-01-15 16:30:18.947368421,98.28284136338826,75,1,27.611831980292457,Mobile App,0.3478702285789094,1.3584908833549338,1.4641610210015408,True,17.891837114192683,91.58691853684503,2.9054926163332238,False,0.0
Unknown,7,Unknown,Unknown,Unknown,Unknown,-32.9028042,151.6906686,Chargepoint,Unknown,,Unknown,0,2024-12-04 10:38:04.604678,Scheduled Maintenance,True,True,False,True,Medium,3628.430536547757,6,212,6,700,3,511,1,266,1,448,1,820,1,801,3,305,1,326,3,174,4,2.8102400568526784,3.680743677806336,2.113463936530741,"08:00-10:00, 16:00-18:00",42.34489806293599,0.47613108908909396,2023-01-15 21:36:50.526315789,93.70750588766812,50,2,13.85422676211595,RFID Card,0.40774310037558376,1.3795559988527002,1.8754327277828882,True,11.484096459684132,47.420165963640024,3.703880497446497,False,0.0
Unknown,22,Unknown,Unknown,Unknown,Unknown,-33.9138057,151.2391178,Chargefox,Unknown,,Unknown,0,2024-12-02 10:38:04.604678,Under Maintenance,False,False,True,True,High,4871.875143057215,6,947,7,816,2,168,0,230,1,854,2,153,2,798,3,537,2,460,0,603,1,1.8387562781444053,0.46792937761122594,2.4360774935106275,"07:00-09:00, 17:00-19:00",50.82527422962184,0.33485305881855254,2023-01-16 02:43:22.105263158,93.8356530707967,35,2,47.891597743983446,Mobile App,0.326663169285005,1.4396555786942307,1.170533034565014,True,16.80126879595675,58.83098929134945,1.9893250902684494,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9053712,151.2129122,Chargefox,Unknown,,Unknown,1,2024-11-29 10:38:04.604678,Under Maintenance,False,True,False,True,High,5687.073945049931,4,132,10,806,3,591,2,755,1,895,0,914,1,207,2,119,2,150,2,873,3,3.1841969457634107,2.6893706347221724,2.3324690422396697,"08:00-10:00, 17:00-19:00",61.9673463812189,0.40674268011184717,2023-01-16 07:49:53.684210526,98.67101484142894,51,2,8.875039414726356,Mobile App,0.41482641188895053,1.2100564541184617,0.36007959786073984,False,0.0,35.27911042559034,3.7448541483030704,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7644055,144.9222192,Tesla Supercharger,Unknown,,Unknown,1,2024-11-28 10:38:04.604678,Temporary Offline,True,False,False,True,High,6967.779738909344,8,199,6,672,3,424,0,288,2,158,2,974,1,986,2,509,0,849,0,710,1,3.020125390723766,0.5460834515756495,1.548359258613429,"07:00-09:00, 16:00-18:00",89.5540503459643,0.42924684057914564,2023-01-16 12:56:25.263157894,96.42461359838228,85,0,36.25113938502866,RFID Card,0.3143570556172478,1.34747007511008,0.9743725530756584,False,0.0,49.629631899686366,2.6643616181179763,False,0.0
Unknown,1,Unknown,Unknown,Unknown,Unknown,-26.9182695,152.9964595,Evie Networks,Unknown,,Unknown,1,2024-11-28 10:38:04.604678,Temporary Offline,False,True,True,True,High,3618.529422667279,7,678,10,648,2,265,0,977,3,377,2,779,3,213,3,390,2,491,1,668,1,3.075786220978725,1.7959559125537237,2.382868236587246,"07:00-09:00, 16:00-18:00",51.26643565372351,0.6899891099280288,2023-01-16 18:02:56.842105263,97.3311217015995,59,0,29.349153118165347,RFID Card,0.3830104570474132,1.3806626740366938,1.1044962378830554,True,16.843284656150455,70.07796417455205,4.891127819000745,True,73.00270955952423
Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.4954744,153.0167803,Unknown,Unknown,,Unknown,0,2024-11-28 10:38:04.604678,Under Maintenance,True,False,True,True,High,3206.8279796194997,2,603,7,901,1,952,2,894,4,763,0,805,2,744,2,338,1,199,2,538,4,4.286709565016263,0.580303132556388,0.24716964564539337,"08:00-10:00, 16:00-18:00",36.821301763916914,0.45345396995880755,2023-01-16 23:09:28.421052631,98.16851373307462,64,0,22.841246659879804,Credit Card,0.3967090027727892,1.216530933450703,0.4245317111482685,True,18.08285181436854,42.05189577982519,3.091637346867088,True,60.43001115379171
